,NTD ID,Legacy NTD ID,Agency,Mode,TOS,Status,Reporter Type,Organization Type,HQ City,HQ State,UZA,UZA Name,UZA SQ Miles,UZA Population,Service Area Population,Service Area SQ Miles,Most Recent Report Year,FY End Month,FY End Year,Passenger Miles FY,Unlinked Passenger Trips FY,Avg Trip Length FY,Fares FY,Operating Expenses FY,Avg Cost Per Trip FY,Avg Fares Per Trip FY
524,30027,3027,Central Pennsylvania Transportation Authority,DR,PT,Active,Full Reporter: Operating,Independent Public Agency or Authority of Transit Service,York,PA,158.0,"York, PA",132.0,232045.0,1232111.0,5060.0,2021,6,2021,63427.0,6488.0,9.77604808877929,1186.0,162496.0,25.0456226880395,0.182799013563502
525,30027,3027,Central Pennsylvania Transportation Authority,DR,TX,Active,Full Reporter: Operating,Independent Public Agency or Authority of Transit Service,York,PA,158.0,"York, PA",132.0,232045.0,1232111.0,5060.0,2021,6,2021,2642.0,22.0,120.090909090909,,5927.0,269.409090909091,
526,30027,3027,Central Pennsylvania Transportation Authority,MB,DO,Active,Full Reporter: Operating,Independent Public Agency or Authority of Transit Service,York,PA,158.0,"York, PA",132.0,232045.0,1232111.0,5060.0,2021,6,2021,3066332.0,844419.0,3.63129204814198,993287.0,10614820.0,12.570560349779,1.17629636471941
527,30027,3027,Central Pennsylvania Transportation Authority,MB,PT,Active,Full Reporter: Operating,Independent Public Agency or Authority of Transit Service,York,PA,158.0,"York, PA",132.0,232045.0,1232111.0,5060.0,2021,6,2021,,,,,,,
528,30027,3027,Central Pennsylvania Transportation Authority,VP,PT,Active,Full Reporter: Operating,Independent Public Agency or Authority of Transit Service,York,PA,158.0,"York, PA",132.0,232045.0,1232111.0,5060.0,2021,6,2021,,,,,,,
529,30030,3030,Washington Metropolitan Area Transit Authority,DR,PT,Active,Full Reporter: Operating,Independent Public Agency or Authority of Transit Service,WASHINGTON,DC,8.0,"Washington, DC-VA-MD",1322.0,4586770.0,4914725.0,1349.0,2021,6,2021,8720576.0,1058839.0,8.23597921874808,4389022.0,143599067.0,135.619359506025,4.14512687953504
530,30030,3030,Washington Metropolitan Area Transit Authority,DR,TX,Active,Full Reporter: Operating,Independent Public Agency or Authority of Transit Service,WASHINGTON,DC,8.0,"Washington, DC-VA-MD",1322.0,4586770.0,4914725.0,1349.0,2021,6,2021,55225.0,5663.0,9.75189828712696,26887.0,550625.0,97.2320324916122,4.74783683559951
531,30030,3030,Washington Metropolitan Area Transit Authority,HR,DO,Active,Full Reporter: Operating,Independent Public Agency or Authority of Transit Service,WASHINGTON,DC,8.0,"Washington, DC-VA-MD",1322.0,4586770.0,4914725.0,1349.0,2021,6,2021,199671853.0,36550201.0,5.46294815177624,77256463.0,1244974967.0,34.0620552811734,2.1137082939708
532,30030,3030,Washington Metropolitan Area Transit Authority,MB,DO,Active,Full Reporter: Operating,Independent Public Agency or Authority of Transit Service,WASHINGTON,DC,8.0,"Washington, DC-VA-MD",1322.0,4586770.0,4914725.0,1349.0,2021,6,2021,156237247.0,51179137.0,3.0527526675567,19559823.0,704319606.0,13.7618499897722,0.382183525290784
533,30030,3030,Washington Metropolitan Area Transit Authority,MB,PT,Active,Full Reporter: Operating,Independent Public Agency or Authority of Transit Service,WASHINGTON,DC,8.0,"Washington, DC-VA-MD",1322.0,4586770.0,4914725.0,1349.0,2021,6,2021,6546471.0,1146530.0,5.70981221599086,806991.0,15309370.0,13.3527862332429,0.703855110638187
534,30034,3034,Maryland Transit Administration,CB,PT,Active,Full Reporter: Operating,State Government Unit or Department of Transportation,BALTIMORE,MD,19.0,"Baltimore, MD",717.0,2203663.0,7811145.0,2560.0,2021,6,2021,7341831.0,434474.0,16.8982056463678,4363800.0,60800663.0,139.940854918821,10.0438691383144
535,30034,3034,Maryland Transit Administration,CR,PT,Active,Full Reporter: Operating,State Government Unit or Department of Transportation,BALTIMORE,MD,19.0,"Baltimore, MD",717.0,2203663.0,7811145.0,2560.0,2021,6,2021,26058182.0,880344.0,29.5999995456322,8168100.0,166391808.0,189.00771516589,9.27830484446989
536,30034,3034,Maryland Transit Administration,DR,DO,Active,Full Reporter: Operating,State Government Unit or Department of Transportation,BALTIMORE,MD,19.0,"Baltimore, MD",717.0,2203663.0,7811145.0,2560.0,2021,6,2021,61976.0,8461.0,7.32490249379506,1245.0,979610.0,115.779458692826,0.147145727455384
537,30034,3034,Maryland Transit Administration,DR,PT,Active,Full Reporter: Operating,State Government Unit or Department of Transportation,BALTIMORE,MD,19.0,"Baltimore, MD",717.0,2203663.0,7811145.0,2560.0,2021,6,2021,8136274.0,1031772.0,7.88572862996864,17578.0,68739095.0,66.6223690892949,0.0170367096606615
538,30034,3034,Maryland Transit Administration,DR,TX,Active,Full Reporter: Operating,State Government Unit or Department of Transportation,BALTIMORE,MD,19.0,"Baltimore, MD",717.0,2203663.0,7811145.0,2560.0,2021,6,2021,2367107.0,537554.0,4.40347760411047,15578.0,35813230.0,66.6225718718492,0.0289794141611819
539,30034,3034,Maryland Transit Administration,HR,DO,Active,Full Reporter: Operating,State Government Unit or Department of Transportation,BALTIMORE,MD,19.0,"Baltimore, MD",717.0,2203663.0,7811145.0,2560.0,2021,6,2021,7624792.0,1615560.0,4.71959691995345,5290300.0,86693325.0,53.6614703260789,3.27459209190621
540,30034,3034,Maryland Transit Administration,LR,DO,Active,Full Reporter: Operating,State Government Unit or Department of Transportation,BALTIMORE,MD,19.0,"Baltimore, MD",717.0,2203663.0,7811145.0,2560.0,2021,6,2021,12135861.0,2458661.0,4.9359635183541,3112100.0,70678370.0,28.7466917968764,1.26577027089135
541,30034,3034,Maryland Transit Administration,MB,DO,Active,Full Reporter: Operating,State Government Unit or Department of Transportation,BALTIMORE,MD,19.0,"Baltimore, MD",717.0,2203663.0,7811145.0,2560.0,2021,6,2021,150861325.0,35370213.0,4.26520827002088,22717100.0,296245595.0,8.37556717569103,0.642266417790586
542,30034,3034,Maryland Transit Administration,MB,PT,Active,Full Reporter: Operating,State Government Unit or Department of Transportation,BALTIMORE,MD,19.0,"Baltimore, MD",717.0,2203663.0,7811145.0,2560.0,2021,6,2021,,,,,,,
543,30035,3035,Ohio Valley Regional Transportation Authority,DR,DO,Active,Full Reporter: Operating,Independent Public Agency or Authority of Transit Service,WHEELING,WV,353.0,"Wheeling, WV-OH",47.0,81249.0,57416.0,27.0,2021,9,2021,20480.0,4171.0,4.91009350275713,8603.0,398392.0,95.5147446655478,2.06257492208104
544,30035,3035,Ohio Valley Regional Transportation Authority,MB,DO,Active,Full Reporter: Operating,Independent Public Agency or Authority of Transit Service,WHEELING,WV,353.0,"Wheeling, WV-OH",47.0,81249.0,57416.0,27.0,2021,9,2021,927873.0,264684.0,3.50558779525774,285227.0,4168701.0,15.7497279775128,1.0776133049221
545,30036,3036,City of Charlottesville,DR,PT,Inactive,Small Systems Reporter,"City, County or Local Government Unit or Department of Transportation",CHARLOTTESVILLE,VA,317.0,"Charlottesville, VA",35.0,92359.0,85755.0,38.0,2021,6,2021,,,,,,,
546,30036,3036,City of Charlottesville,MB,DO,Inactive,Small Systems Reporter,"City, County or Local Government Unit or Department of Transportation",CHARLOTTESVILLE,VA,317.0,"Charlottesville, VA",35.0,92359.0,85755.0,38.0,2021,6,2021,,,,,,,
547,30040,3040,City of Annapolis,MB,DO,Inactive,Small Systems Reporter,"City, County or Local Government Unit or Department of Transportation",ANNAPOLIS,MD,19.0,"Baltimore, MD",717.0,2203663.0,97649.0,20.0,2021,6,2021,,,,,,,
548,30041,3041,Board of Commissioners of Allegany County Maryland,DR,DO,Inactive,Small Systems Reporter,"City, County or Local Government Unit or Department of Transportation",CUMBERLAND,MD,484.0,"Cumberland, MD-WV-PA",33.0,51899.0,68780.0,131.0,2021,6,2021,,,,,,,
549,30041,3041,Board of Commissioners of Allegany County Maryland,MB,DO,Inactive,Small Systems Reporter,"City, County or Local Government Unit or Department of Transportation",CUMBERLAND,MD,484.0,"Cumberland, MD-WV-PA",33.0,51899.0,68780.0,131.0,2021,6,2021,,,,,,,
550,30042,3042,Washington County ,DR,DO,Inactive,Small Systems Reporter,"City, County or Local Government Unit or Department of Transportation",HAGERSTOWN,MD,189.0,"Hagerstown, MD-WV-PA",133.0,182696.0,48220.0,70.0,2021,6,2021,,,,,,,
551,30042,3042,Washington County ,MB,DO,Inactive,Small Systems Reporter,"City, County or Local Government Unit or Department of Transportation",HAGERSTOWN,MD,189.0,"Hagerstown, MD-WV-PA",133.0,182696.0,48220.0,70.0,2021,6,2021,,,,,,,
552,30044,3044,Westmoreland County ,DR,DO,Active,Full Reporter: Operating,"City, County or Local Government Unit or Department of Transportation",GREENSBURG,PA,27.0,"Pittsburgh, PA",905.0,1733853.0,296066.0,668.0,2021,6,2021,1326448.0,118467.0,11.1967720968709,205615.0,4203892.0,35.4857639680248,1.73563101960884
553,30044,3044,Westmoreland County ,DR,PT,Active,Full Reporter: Operating,"City, County or Local Government Unit or Department of Transportation",GREENSBURG,PA,27.0,"Pittsburgh, PA",905.0,1733853.0,296066.0,668.0,2021,6,2021,,,,,,,
554,30044,3044,Westmoreland County ,DR,TX,Active,Full Reporter: Operating,"City, County or Local Government Unit or Department of Transportation",GREENSBURG,PA,27.0,"Pittsburgh, PA",905.0,1733853.0,296066.0,668.0,2021,6,2021,,,,,,,
555,30044,3044,Westmoreland County ,MB,DO,Active,Full Reporter: Operating,"City, County or Local Government Unit or Department of Transportation",GREENSBURG,PA,27.0,"Pittsburgh, PA",905.0,1733853.0,296066.0,668.0,2021,6,2021,1155916.0,113076.0,10.2224698432912,185430.0,5588336.0,49.4210619406417,1.63987052955534
556,30044,3044,Westmoreland County ,MB,PT,Active,Full Reporter: Operating,"City, County or Local Government Unit or Department of Transportation",GREENSBURG,PA,27.0,"Pittsburgh, PA",905.0,1733853.0,296066.0,668.0,2021,6,2021,,,,,,,
557,30045,3045,"JAUNT, Inc.",CB,DO,Active,Full Reporter: Operating,Other Publicly-Owned or Privately Chartered Corporation,CHARLOTTESVILLE,VA,317.0,"Charlottesville, VA",35.0,92359.0,273354.0,2719.0,2021,6,2021,538728.0,21931.0,24.5646801331449,208.0,1045291.0,47.6627148784825,0.00948429164196799
558,30045,3045,"JAUNT, Inc.",DR,DO,Active,Full Reporter: Operating,Other Publicly-Owned or Privately Chartered Corporation,CHARLOTTESVILLE,VA,317.0,"Charlottesville, VA",35.0,92359.0,273354.0,2719.0,2021,6,2021,924461.0,126037.0,7.33483818243849,165840.0,8591401.0,68.1657053087585,1.31580408927537
559,30048,3048,County of Howard,DR,PT,Inactive,Full Reporter: Operating,"City, County or Local Government Unit or Department of Transportation",ELLICOTT CITY,MD,19.0,"Baltimore, MD",717.0,2203663.0,321113.0,251.0,2021,6,2021,449995.0,54066.0,8.32306810194947,106904.0,3503104.0,64.793104723856,1.97728701956868
560,30048,3048,County of Howard,DR,TX,Inactive,Full Reporter: Operating,"City, County or Local Government Unit or Department of Transportation",ELLICOTT CITY,MD,19.0,"Baltimore, MD",717.0,2203663.0,321113.0,251.0,2021,6,2021,3381.0,300.0,11.27,3200.0,25465.0,84.8833333333333,10.6666666666667
561,30048,3048,County of Howard,MB,PT,Inactive,Full Reporter: Operating,"City, County or Local Government Unit or Department of Transportation",ELLICOTT CITY,MD,19.0,"Baltimore, MD",717.0,2203663.0,321113.0,251.0,2021,6,2021,1462711.0,269010.0,5.43738522731497,207555.0,11944492.0,44.4016653655998,0.771551243448199
562,30050,3050,"G G and C Bus Company, Inc.",DR,DO,Inactive,Full Reporter: Operating,?,Washington,PA,22.0,"Pittsburgh, PA",852.0,1753136.0,,,2008,6,2008,792902.0,121777.0,6.51109815482398,1401300.0,1741403.0,14.2999334849766,11.507099041691
563,30050,3050,"G G and C Bus Company, Inc.",MB,DO,Inactive,Full Reporter: Operating,?,Washington,PA,22.0,"Pittsburgh, PA",852.0,1753136.0,,,2008,6,2008,327164.0,39898.0,8.20001002556519,80192.0,723740.0,18.1397563787659,2.00992530953933
564,30051,3051,"Montgomery County, Maryland",DR,DO,Active,Full Reporter: Operating,"City, County or Local Government Unit or Department of Transportation",ROCKVILLE,MD,8.0,"Washington, DC-VA-MD",1322.0,4586770.0,1062061.0,495.0,2021,6,2021,,,,,,,
565,30051,3051,"Montgomery County, Maryland",DR,PT,Active,Full Reporter: Operating,"City, County or Local Government Unit or Department of Transportation",ROCKVILLE,MD,8.0,"Washington, DC-VA-MD",1322.0,4586770.0,1062061.0,495.0,2021,6,2021,,,,,,,
566,30051,3051,"Montgomery County, Maryland",DR,TX,Active,Full Reporter: Operating,"City, County or Local Government Unit or Department of Transportation",ROCKVILLE,MD,8.0,"Washington, DC-VA-MD",1322.0,4586770.0,1062061.0,495.0,2021,6,2021,,,,,,,
567,30051,3051,"Montgomery County, Maryland",MB,DO,Active,Full Reporter: Operating,"City, County or Local Government Unit or Department of Transportation",ROCKVILLE,MD,8.0,"Washington, DC-VA-MD",1322.0,4586770.0,1062061.0,495.0,2021,6,2021,39749981.0,10078042.0,3.94421664446328,249843.0,138279560.0,13.7208755430866,0.0247908274246128
568,30051,3051,"Montgomery County, Maryland",MB,PT,Active,Full Reporter: Operating,"City, County or Local Government Unit or Department of Transportation",ROCKVILLE,MD,8.0,"Washington, DC-VA-MD",1322.0,4586770.0,1062061.0,495.0,2021,6,2021,,,,,,,
569,30054,3054,Centre Area Transportation Authority,DR,DO,Active,Full Reporter: Operating,Independent Public Agency or Authority of Transit Service,STATE COLLEGE,PA,335.0,"State College, PA",29.0,87454.0,104135.0,92.0,2021,6,2021,92127.0,14590.0,6.31439342015079,50344.0,310607.0,21.289033584647,3.45058259081563
570,30054,3054,Centre Area Transportation Authority,DR,PT,Active,Full Reporter: Operating,Independent Public Agency or Authority of Transit Service,STATE COLLEGE,PA,335.0,"State College, PA",29.0,87454.0,104135.0,92.0,2021,6,2021,109727.0,16757.0,6.54812914006087,50825.0,837091.0,49.9547054962105,3.03306081040759
571,30054,3054,Centre Area Transportation Authority,DR,TX,Active,Full Reporter: Operating,Independent Public Agency or Authority of Transit Service,STATE COLLEGE,PA,335.0,"State College, PA",29.0,87454.0,104135.0,92.0,2021,6,2021,,,,,,,
572,30054,3054,Centre Area Transportation Authority,MB,DO,Active,Full Reporter: Operating,Independent Public Agency or Authority of Transit Service,STATE COLLEGE,PA,335.0,"State College, PA",29.0,87454.0,104135.0,92.0,2021,6,2021,2341147.0,666332.0,3.51348426910309,2130308.0,13337275.0,20.0159605121771,3.19706692759765
573,30054,3054,Centre Area Transportation Authority,VP,DO,Active,Full Reporter: Operating,Independent Public Agency or Authority of Transit Service,STATE COLLEGE,PA,335.0,"State College, PA",29.0,87454.0,104135.0,92.0,2021,6,2021,2049994.0,50318.0,40.7407687109981,134574.0,262024.0,5.2073611828769,2.67447036845662
574,30054,3054,Centre Area Transportation Authority,VP,PT,Active,Full Reporter: Operating,Independent Public Agency or Authority of Transit Service,STATE COLLEGE,PA,335.0,"State College, PA",29.0,87454.0,104135.0,92.0,2021,6,2021,,,,,,,
575,30055,3055,City of Sharon,DR,DO,Inactive,Small Systems Reporter,"City, County or Local Government Unit or Department of Transportation",SHARON,PA,97.0,"Youngstown, OH-PA",241.0,387550.0,96432.0,173.0,2021,6,2021,,,,,,,
576,30055,3055,City of Sharon,MB,DO,Inactive,Small Systems Reporter,"City, County or Local Government Unit or Department of Transportation",SHARON,PA,97.0,"Youngstown, OH-PA",241.0,387550.0,96432.0,173.0,2021,6,2021,,,,,,,
577,30057,3057,Pennsylvania Department of Transportation,CR,PT,Active,Full Reporter: Operating,State Government Unit or Department of Transportation,HARRISBURG,PA,5.0,"Philadelphia, PA-NJ-DE-MD",1981.0,5441567.0,3371466.0,2092.0,2021,6,2021,13280959.0,150689.0,88.1348937215059,5823508.0,22886772.0,151.880840671847,38.6458732886939
578,30058,3058,City of Fairfax,MB,DO,Active,Full Reporter: Operating,"City, County or Local Government Unit or Department of Transportation",FAIRFAX,VA,8.0,"Washington, DC-VA-MD",1322.0,4586770.0,22565.0,6.0,2021,6,2021,1108127.0,326881.0,3.39000125427908,750000.0,4184280.0,12.800621632949,2.29441295150223
579,30061,3061,Mid Mon Valley Transit Authority,DR,PT,Active,Full Reporter: Operating,Independent Public Agency or Authority of Transit Service,CHARLEROI,PA,417.0,"Monessen-California, PA",45.0,66086.0,79666.0,44.0,2021,6,2021,,,,,,,
580,30061,3061,Mid Mon Valley Transit Authority,MB,PT,Active,Full Reporter: Operating,Independent Public Agency or Authority of Transit Service,CHARLEROI,PA,417.0,"Monessen-California, PA",45.0,66086.0,79666.0,44.0,2021,6,2021,2313392.0,151301.0,15.2899980832909,278072.0,4542445.0,30.0225709017125,1.83787284948546
581,30067,3067,Access Transportation Systems,DR,PT,Inactive,Full Reporter: Operating,Private transportation broker reporting on behalf of a public agency or authority,Pittsburgh,PA,22.0,"Pittsburgh, PA",852.0,1753136.0,1450085.0,760.0,2007,6,2007,12232502.0,1708450.0,7.16,8710689.0,33074017.0,19.3590781117387,5.09859170593228
582,30068,3068,"Fairfax County, VA",MB,DO,Active,Full Reporter: Operating/Building,"City, County or Local Government Unit or Department of Transportation",FAIRFAX,VA,8.0,"Washington, DC-VA-MD",1322.0,4586770.0,1150856.0,407.0,2021,6,2021,,,,,,,
583,30068,3068,"Fairfax County, VA",MB,PT,Active,Full Reporter: Operating/Building,"City, County or Local Government Unit or Department of Transportation",FAIRFAX,VA,8.0,"Washington, DC-VA-MD",1322.0,4586770.0,1150856.0,407.0,2021,6,2021,19617629.0,4566013.0,4.29644615554095,3292592.0,96527709.0,21.140480546157,0.72110876600658
584,30069,3069,City of Danville Mass Transit System,DR,DO,Inactive,Small Systems Reporter,"City, County or Local Government Unit or Department of Transportation",DANVILLE,VA,,Non-UZA,,,48411.0,25.0,2013,6,2013,,,,,,,
585,30069,3069,City of Danville Mass Transit System,MB,DO,Inactive,Small Systems Reporter,"City, County or Local Government Unit or Department of Transportation",DANVILLE,VA,,Non-UZA,,,48411.0,25.0,2013,6,2013,,,,,,,
586,30070,3070,Potomac and Rappahannock Transportation Commission,CB,PT,Active,Full Reporter: Operating/Building,Independent Public Agency or Authority of Transit Service,WOODBRIDGE,VA,8.0,"Washington, DC-VA-MD",1322.0,4586770.0,454096.0,361.0,2021,6,2021,7659551.0,307489.0,24.9100000325215,1976441.0,20013928.0,65.0882730764353,6.42768033978451
587,30070,3070,Potomac and Rappahannock Transportation Commission,DR,PT,Active,Full Reporter: Operating/Building,Independent Public Agency or Authority of Transit Service,WOODBRIDGE,VA,8.0,"Washington, DC-VA-MD",1322.0,4586770.0,454096.0,361.0,2021,6,2021,3334.0,1248.0,2.67147435897436,43.0,471493.0,377.798878205128,0.0344551282051282
588,30070,3070,Potomac and Rappahannock Transportation Commission,MB,PT,Active,Full Reporter: Operating/Building,Independent Public Agency or Authority of Transit Service,WOODBRIDGE,VA,8.0,"Washington, DC-VA-MD",1322.0,4586770.0,454096.0,361.0,2021,6,2021,3845139.0,414287.0,9.28134119583767,1209.0,16069716.0,38.788849275985,0.00291826680537888
589,30070,3070,Potomac and Rappahannock Transportation Commission,VP,PT,Active,Full Reporter: Operating/Building,Independent Public Agency or Authority of Transit Service,WOODBRIDGE,VA,8.0,"Washington, DC-VA-MD",1322.0,4586770.0,454096.0,361.0,2021,6,2021,20107472.0,427643.0,47.0192941308521,5684059.0,4299898.0,10.0548775497319,13.2915983659267
590,30071,3071,City of Alexandria ,DR,PT,Active,Full Reporter: Operating/Building,"City, County or Local Government Unit or Department of Transportation",Alexandria,VA,8.0,"Washington, DC-VA-MD",1322.0,4586770.0,159200.0,16.0,2021,6,2021,132492.0,20058.0,6.60544421178582,47076.0,1108114.0,55.2454880845548,2.34699371821717
591,30071,3071,City of Alexandria ,DR,TX,Active,Full Reporter: Operating/Building,"City, County or Local Government Unit or Department of Transportation",Alexandria,VA,8.0,"Washington, DC-VA-MD",1322.0,4586770.0,159200.0,16.0,2021,6,2021,,,,,,,
592,30071,3071,City of Alexandria ,MB,DO,Active,Full Reporter: Operating/Building,"City, County or Local Government Unit or Department of Transportation",Alexandria,VA,8.0,"Washington, DC-VA-MD",1322.0,4586770.0,159200.0,16.0,2021,6,2021,2876463.0,1521938.0,1.89000011827026,1031578.0,25708814.0,16.8921559222518,0.677805534785254
593,30071,3071,City of Alexandria ,MB,PT,Active,Full Reporter: Operating/Building,"City, County or Local Government Unit or Department of Transportation",Alexandria,VA,8.0,"Washington, DC-VA-MD",1322.0,4586770.0,159200.0,16.0,2021,6,2021,,,,,,,
594,30072,3072,"Frederick County, Maryland",DR,DO,Active,Full Reporter: Operating,"City, County or Local Government Unit or Department of Transportation",FREDERICK,MD,230.0,"Frederick, MD",73.0,141576.0,70036.0,18.0,2021,6,2021,146068.0,24556.0,5.94836292555791,240.0,1163594.0,47.3853233425639,0.0097735787587555
595,30072,3072,"Frederick County, Maryland",MB,DO,Active,Full Reporter: Operating,"City, County or Local Government Unit or Department of Transportation",FREDERICK,MD,230.0,"Frederick, MD",73.0,141576.0,70036.0,18.0,2021,6,2021,2074955.0,388714.0,5.33799914590161,13027.0,5701214.0,14.6668604681077,0.0335130713069249
596,30073,3073,Virginia Railway Express,CR,DO,Active,Full Reporter: Operating,Independent Public Agency or Authority of Transit Service,Alexandria,VA,8.0,"Washington, DC-VA-MD",1322.0,4586770.0,2415555.0,730.0,2021,6,2021,,,,,,,
597,30073,3073,Virginia Railway Express,CR,PT,Active,Full Reporter: Operating,Independent Public Agency or Authority of Transit Service,Alexandria,VA,8.0,"Washington, DC-VA-MD",1322.0,4586770.0,2415555.0,730.0,2021,6,2021,10750630.0,341627.0,31.4689120005152,7251796.0,79113113.0,231.577460212454,21.2272332104898
598,30074,3074,Harford County Maryland,DR,DO,Inactive,Small Systems Reporter,"City, County or Local Government Unit or Department of Transportation",BEL AIR,MD,169.0,"Aberdeen-Bel Air South-Bel Air North, MD",131.0,213751.0,258088.0,133.0,2021,6,2021,,,,,,,
599,30074,3074,Harford County Maryland,MB,DO,Inactive,Small Systems Reporter,"City, County or Local Government Unit or Department of Transportation",BEL AIR,MD,169.0,"Aberdeen-Bel Air South-Bel Air North, MD",131.0,213751.0,258088.0,133.0,2021,6,2021,,,,,,,
600,30075,3075,Delaware Transit Corporation,DR,DO,Active,Full Reporter: Operating,Independent Public Agency or Authority of Transit Service,DOVER,DE,5.0,"Philadelphia, PA-NJ-DE-MD",1981.0,5441567.0,973764.0,1949.0,2021,6,2021,4558205.0,424844.0,10.7291264558285,2075072.0,43088841.0,101.422736345576,4.88431518392634
601,30075,3075,Delaware Transit Corporation,DR,PT,Active,Full Reporter: Operating,Independent Public Agency or Authority of Transit Service,DOVER,DE,5.0,"Philadelphia, PA-NJ-DE-MD",1981.0,5441567.0,973764.0,1949.0,2021,6,2021,294360.0,30548.0,9.63598271572607,77170.0,2522642.0,82.5796124132513,2.52618829383266
602,30075,3075,Delaware Transit Corporation,MB,DO,Active,Full Reporter: Operating,Independent Public Agency or Authority of Transit Service,DOVER,DE,5.0,"Philadelphia, PA-NJ-DE-MD",1981.0,5441567.0,973764.0,1949.0,2021,6,2021,24510978.0,4352217.0,5.63183729120124,4484722.0,66188778.0,15.2080601679558,1.03044540288317
603,30075,3075,Delaware Transit Corporation,MB,PT,Active,Full Reporter: Operating,Independent Public Agency or Authority of Transit Service,DOVER,DE,5.0,"Philadelphia, PA-NJ-DE-MD",1981.0,5441567.0,973764.0,1949.0,2021,6,2021,3632979.0,372713.0,9.7473900829861,474175.0,11456414.0,30.7378975243686,1.27222554619774
604,30076,3076,Williamsburg Area Transit Authority,DR,DO,Active,Full Reporter: Operating,Independent Public Agency or Authority of Transit Service,Williamsburg,VA,371.0,"Williamsburg, VA",56.0,75689.0,153600.0,144.0,2021,6,2021,88634.0,14501.0,6.11226811944004,,738355.0,50.9175229294531,
605,30076,3076,Williamsburg Area Transit Authority,MB,DO,Active,Full Reporter: Operating,Independent Public Agency or Authority of Transit Service,Williamsburg,VA,371.0,"Williamsburg, VA",56.0,75689.0,153600.0,144.0,2021,6,2021,3292987.0,595790.0,5.52709343896339,128553.0,4450743.0,7.47032175766629,0.215768979002669
606,30076,3076,Williamsburg Area Transit Authority,MB,PT,Active,Full Reporter: Operating,Independent Public Agency or Authority of Transit Service,Williamsburg,VA,371.0,"Williamsburg, VA",56.0,75689.0,153600.0,144.0,2021,6,2021,,,,,,,
607,30077,3077,Borough of Pottstown,DR,PT,Active,Full Reporter: Operating,"City, County or Local Government Unit or Department of Transportation",POTTSTOWN,PA,287.0,"Pottstown, PA",79.0,107682.0,54000.0,34.0,2021,6,2021,13364.0,3562.0,3.75182481751825,16087.0,257752.0,72.3615946097698,4.51628298708591
608,30077,3077,Borough of Pottstown,MB,PT,Active,Full Reporter: Operating,"City, County or Local Government Unit or Department of Transportation",POTTSTOWN,PA,287.0,"Pottstown, PA",79.0,107682.0,54000.0,34.0,2021,6,2021,234052.0,130551.0,1.79280128072554,103388.0,2027097.0,15.5272422271756,0.791935718608054
609,30078,3078,Southwestern Pennsylvania Commission,VP,PT,Active,Full Reporter: Operating,"MPO, COG or Other Planning Agency",PITTSBURGH,PA,27.0,"Pittsburgh, PA",905.0,1733853.0,1614197.0,833.0,2021,6,2021,278038.0,7727.0,35.9826582114663,98095.0,395529.0,51.1879125145593,12.6950951210043
610,30079,3079,City of Fredericksburg,MB,DO,Inactive,Small Systems Reporter,"City, County or Local Government Unit or Department of Transportation",FREDERICKSBURG,VA,231.0,"Fredericksburg, VA",78.0,141238.0,113716.0,242.0,2021,6,2021,,,,,,,
611,30080,3080,"Arlington County, Virginia",DR,PT,Active,Full Reporter: Operating,"City, County or Local Government Unit or Department of Transportation",ARLINGTON,VA,8.0,"Washington, DC-VA-MD",1322.0,4586770.0,234200.0,26.0,2021,6,2021,167695.0,19599.0,8.55630389305577,77902.0,1625244.0,82.92484310424,3.9747946323792
612,30080,3080,"Arlington County, Virginia",DR,TX,Active,Full Reporter: Operating,"City, County or Local Government Unit or Department of Transportation",ARLINGTON,VA,8.0,"Washington, DC-VA-MD",1322.0,4586770.0,234200.0,26.0,2021,6,2021,49735.0,12170.0,4.08668857847165,51434.0,254399.0,20.9037797863599,4.22629416598192
613,30080,3080,"Arlington County, Virginia",MB,PT,Active,Full Reporter: Operating,"City, County or Local Government Unit or Department of Transportation",ARLINGTON,VA,8.0,"Washington, DC-VA-MD",1322.0,4586770.0,234200.0,26.0,2021,6,2021,2922822.0,1391820.0,2.1,1147375.0,21457360.0,15.4167636619678,0.824370249026455
614,30081,3081,Loudoun County,CB,PT,Active,Full Reporter: Operating,"City, County or Local Government Unit or Department of Transportation",LEESBURG,VA,8.0,"Washington, DC-VA-MD",1322.0,4586770.0,373694.0,520.0,2021,6,2021,1776225.0,60088.0,29.5603947543603,121207.0,10628177.0,176.876863932898,2.01715816802024
615,30081,3081,Loudoun County,DR,PT,Active,Full Reporter: Operating,"City, County or Local Government Unit or Department of Transportation",LEESBURG,VA,8.0,"Washington, DC-VA-MD",1322.0,4586770.0,373694.0,520.0,2021,6,2021,36278.0,8344.0,4.34779482262704,2855.0,699381.0,83.8184324065196,0.342162032598274
616,30081,3081,Loudoun County,MB,PT,Active,Full Reporter: Operating,"City, County or Local Government Unit or Department of Transportation",LEESBURG,VA,8.0,"Washington, DC-VA-MD",1322.0,4586770.0,373694.0,520.0,2021,6,2021,1435286.0,265529.0,5.40538321614588,33828.0,5026244.0,18.9291715782457,0.127398513909968
617,30083,3083,Transportation District Commission of Hampton Roads,DR,DO,Active,Full Reporter: Operating,Independent Public Agency or Authority of Transit Service,HAMPTON,VA,34.0,"Virginia Beach, VA",515.0,1439666.0,1150833.0,438.0,2021,6,2021,,,,,,,
